f_wood,f_foamboard,spheres_s,spheres_m,spheres_l,cotton_s,cotton_m,cotton_l,jute_s,jute_m,jute_l,sand_s,sand_m,sand_l
7,7,16,14,22,6,6,7,7,7,7,26,6,9
7,7,17,13,21,6,6,7,7,7,7,24,6,9
7,7,18,12,19,6,6,7,7,7,7,22,6,9
7,7,18,11,18,6,6,7,7,7,7,21,7,9
7,7,18,11,17,6,6,7,7,7,7,19,7,9
7,7,18,11,15,6,6,7,7,7,7,17,8,9
7,7,18,12,14,6,6,7,7,7,8,16,8,10
7,7,18,12,12,6,6,7,7,7,8,14,8,10
7,7,17,13,11,6,6,7,7,7,8,12,9,10
7,7,17,14,10,6,6,7,7,7,8,11,9,10
7,7,17,14,10,6,6,7,7,7,8,11,10,10
7,7,17,15,10,6,6,7,7,7,9,11,9,10
7,7,17,16,11,6,6,7,7,7,9,10,9,10
7,7,17,17,12,6,6,7,7,7,9,10,9,10
7,7,17,16,13,6,6,7,7,7,9,10,8,10
7,0,17,16,15,6,6,7,7,7,9,10,8,10
7,7,17,16,16,6,6,7,7,7,9,9,8,10
7,7,17,15,17,6,6,0,7,7,9,9,9,10
7,7,17,14,18,6,6,7,7,7,9,9,9,10
7,7,17,14,20,6,0,7,7,7,9,8,8,10
7,7,17,13,21,6,6,7,8,7,9,8,8,10
7,7,16,13,22,6,6,7,8,7,9,8,8,10
7,7,15,12,22,6,6,7,8,7,9,8,9,10
7,7,15,11,22,6,6,7,8,7,9,8,9,10
0,7,16,11,23,6,6,7,8,7,9,8,9,10
7,7,16,11,23,0,6,7,8,7,9,8,9,10
7,7,17,11,21,6,6,7,8,7,9,8,8,10
7,7,18,11,20,6,6,7,8,7,9,0,8,10
7,7,18,11,18,6,6,7,8,7,9,8,8,10
7,7,19,11,19,6,6,7,8,7,0,8,8,10
7,7,19,11,21,6,6,7,8,0,9,7,8,10
7,7,21,11,22,6,6,7,8,7,9,7,8,10
7,7,23,11,24,6,6,7,8,7,9,7,8,9
7,7,23,11,25,6,6,7,8,7,9,7,8,9
7,7,23,11,25,6,6,7,8,7,9,7,8,9
7,7,21,11,24,6,6,7,8,7,9,7,8,8
7,7,20,11,25,6,6,7,8,7,9,7,8,8
7,7,18,11,26,6,6,7,8,7,9,7,8,8
7,7,17,11,27,6,6,7,8,7,9,7,8,7
7,7,16,11,25,6,6,7,8,7,9,6,8,7
7,7,15,10,24,6,6,7,8,7,9,6,8,0
7,7,14,10,22,6,6,7,8,7,9,6,8,7
7,7,14,9,20,6,6,7,8,7,9,6,8,7
7,7,13,9,18,6,6,7,8,7,9,6,8,8
7,7,12,9,18,6,6,7,8,7,9,6,0,9
7,7,13,8,18,6,6,7,8,7,9,6,8,10
7,7,14,8,18,6,6,7,8,7,9,6,8,11
7,7,15,7,18,6,6,7,8,7,9,6,8,12
7,7,15,7,17,6,6,7,8,7,9,7,8,13
7,7,15,7,16,6,6,7,8,7,9,7,8,14
7,7,15,7,16,6,6,7,8,7,9,7,8,15
7,7,0,7,16,6,6,7,0,7,9,7,8,16
7,7,15,7,16,6,6,7,8,7,9,7,8,17
7,7,15,7,16,6,6,7,8,7,9,8,8,17
7,7,15,8,16,6,6,7,8,7,9,8,8,16
7,7,15,8,16,6,6,7,8,7,9,8,8,15
7,7,15,8,15,6,6,7,8,7,9,8,8,14
7,7,15,9,15,6,6,7,8,7,9,8,8,13
7,7,16,9,16,6,6,7,8,7,8,8,8,13
7,7,16,9,17,6,6,7,8,7,8,8,9,12
7,7,17,10,17,6,6,7,8,7,8,8,9,11
7,7,17,10,18,6,6,7,8,7,8,8,10,10
7,7,17,10,18,6,6,7,8,7,8,8,10,9
7,7,18,10,17,6,6,7,8,7,7,8,11,9
7,7,18,11,17,6,6,7,8,7,7,8,11,9
7,7,19,12,17,6,6,7,8,7,7,8,12,11
7,0,19,13,17,6,6,7,8,7,7,8,12,13
7,7,19,14,16,6,6,7,8,7,7,8,13,15
7,7,19,15,16,6,6,0,8,7,7,8,13,15
7,7,19,16,15,6,6,7,8,7,7,7,13,15
7,7,19,17,14,6,0,7,8,7,7,7,13,18
7,7,19,18,13,6,6,7,8,7,7,7,13,20
7,7,19,19,12,6,6,7,8,7,7,7,13,23
7,7,19,20,12,6,6,7,8,7,7,6,12,25
7,7,19,20,12,6,6,7,8,7,7,6,12,28
0,7,19,20,12,6,6,7,8,7,7,6,12,28
7,7,19,20,12,0,6,7,8,7,7,6,12,29
7,7,19,18,12,6,6,7,8,7,7,6,12,29
7,7,18,17,12,6,6,7,8,7,7,6,11,31
7,7,18,15,11,6,7,7,8,7,7,6,11,34
7,7,18,16,11,6,8,7,8,7,7,6,11,34
7,7,17,0,11,6,9,7,8,0,7,6,11,34
7,7,17,16,11,6,10,7,8,7,0,6,11,33
7,7,17,17,11,6,10,7,8,7,7,6,11,32
7,7,16,17,11,6,11,7,8,7,7,0,11,31
7,7,16,17,10,6,12,7,8,7,7,6,10,30
7,7,16,17,9,6,13,7,8,7,7,7,10,28
7,7,16,19,9,6,14,7,8,7,7,9,10,27
7,7,16,21,9,6,14,7,8,7,7,10,9,26
7,7,16,23,9,6,14,7,8,7,7,11,9,25
7,7,15,23,8,6,14,7,8,7,7,11,9,23
7,7,14,23,7,6,14,7,8,7,7,12,8,21
7,7,13,23,7,6,14,7,8,7,7,14,8,20
7,7,12,23,6,6,14,7,8,7,7,14,8,20
7,7,11,23,6,6,14,7,8,7,7,15,8,22
7,7,10,23,6,6,14,7,8,7,7,16,8,24
7,7,9,23,6,6,14,7,8,7,7,15,8,25
7,7,8,21,7,6,14,7,8,7,7,14,8,25
7,7,7,19,7,6,14,7,8,7,7,14,8,25
7,7,7,18,7,6,14,7,8,7,7,14,8,26
7,7,7,16,8,6,14,7,8,7,7,15,8,27
7,7,7,15,8,6,14,7,8,7,7,14,8,28
7,7,7,13,0,6,14,7,0,7,7,14,8,29
7,7,7,11,9,6,14,7,8,7,7,14,8,30
7,7,7,10,10,6,14,7,8,7,7,14,8,28
7,7,7,8,11,6,14,7,8,7,7,14,0,24
7,7,8,7,12,6,14,7,8,7,7,14,8,22
7,7,9,7,13,6,14,7,8,7,6,14,8,20
7,7,10,7,14,6,14,7,8,7,6,14,8,19
7,7,11,7,15,6,14,7,8,7,6,14,8,18
7,7,12,7,16,6,14,7,8,7,6,13,8,18
7,7,13,7,17,6,14,7,8,7,6,13,8,17
7,7,14,7,18,6,14,7,8,7,6,13,8,16
7,7,15,7,18,6,14,7,8,7,6,13,7,15
7,7,16,8,18,6,14,7,8,7,6,13,7,14
7,7,17,8,17,6,14,7,8,7,6,13,7,15
7,7,17,9,17,6,14,7,8,7,6,13,7,16
7,0,17,9,18,6,14,7,8,7,6,13,7,17
7,7,17,10,19,6,14,7,8,7,6,13,7,17
7,7,17,10,19,6,14,0,8,7,6,13,7,17
7,7,17,11,19,6,14,7,8,7,6,13,7,17
7,7,17,11,19,6,14,7,8,7,6,13,6,17
7,7,16,11,19,6,14,7,8,7,6,12,6,16
7,7,15,11,19,6,14,7,8,7,6,12,6,16
7,7,14,11,19,6,14,7,8,7,6,11,7,17
7,7,13,10,18,6,14,7,8,7,6,11,7,18
0,7,12,10,17,6,14,7,8,7,6,11,7,18
7,7,11,10,15,0,14,7,8,7,6,11,7,19
7,7,10,9,13,6,14,7,8,7,7,11,7,20
7,7,9,9,12,6,0,7,8,7,7,11,7,19
7,7,8,9,11,6,14,7,8,7,8,11,7,18
7,7,8,9,10,6,14,7,8,7,9,11,7,17
7,7,9,9,9,6,14,7,8,0,9,12,7,17
7,7,10,9,8,6,14,7,8,7,10,13,7,16
7,7,12,9,7,6,14,7,8,7,10,13,7,14
7,7,13,10,7,6,14,7,8,7,11,14,7,12
7,7,14,10,7,6,14,7,8,7,12,14,7,10
7,7,16,11,6,6,14,7,8,7,12,14,7,8
7,7,17,12,6,6,14,7,8,7,12,14,7,6
7,7,18,11,6,6,14,7,8,7,12,15,7,6
7,7,20,11,6,6,14,7,8,7,0,16,7,6
7,7,20,11,6,6,14,7,8,7,12,16,7,6
7,7,19,10,6,6,14,7,8,7,12,16,7,6
7,7,18,10,6,6,14,7,8,7,12,15,7,6
7,7,17,9,7,6,14,7,8,7,12,15,7,6
7,7,16,8,8,6,14,7,8,7,12,15,7,6
7,7,15,7,10,6,14,7,8,7,12,15,7,6
7,7,14,6,11,6,14,7,8,7,12,15,7,6
7,7,12,7,13,6,14,7,8,7,12,14,7,6
7,7,11,8,13,6,14,7,8,7,12,12,7,6
7,7,10,9,14,7,14,7,8,7,12,11,7,6
7,7,9,10,14,7,14,7,8,7,12,10,8,6
7,7,9,11,15,7,14,7,9,7,12,9,8,6
7,7,9,12,15,8,14,7,9,7,12,9,8,6
7,7,9,13,14,8,14,7,0,7,12,9,9,6
7,7,9,14,13,8,14,7,9,7,12,9,9,6
7,7,0,15,13,9,14,7,9,7,11,8,9,7
7,7,9,16,12,9,14,7,8,7,10,8,9,7
7,7,9,16,12,9,14,7,8,7,10,9,9,8
7,7,10,16,13,9,14,7,8,7,9,9,9,8
7,7,10,16,14,8,14,7,8,7,9,9,8,8
7,7,10,16,15,8,14,7,8,7,8,9,8,9
7,7,10,16,15,8,14,7,7,7,7,13,9,9
7,7,10,15,16,8,14,7,7,7,7,18,11,10
7,7,9,14,18,8,14,7,7,7,6,19,10,10
7,7,9,14,20,9,14,7,7,7,6,20,0,10
7,7,8,13,21,10,14,7,7,7,6,20,11,10
7,7,8,13,22,10,14,7,7,7,6,0,11,10
7,0,8,12,23,10,14,7,7,7,6,20,11,10
7,7,7,12,24,11,14,7,7,7,6,22,12,10
7,7,7,11,25,11,14,0,7,7,6,24,12,11
7,7,6,11,26,12,14,7,6,7,6,25,13,0
7,7,6,10,27,12,14,7,6,7,6,23,13,11
7,7,6,10,28,13,14,7,6,7,6,19,13,11
7,7,6,11,28,12,14,7,6,7,6,18,13,11
7,7,6,10,28,12,14,7,6,7,6,17,12,12
7,7,6,10,28,12,14,7,6,7,6,17,13,12
0,7,7,9,28,12,14,7,6,7,6,18,14,12
7,7,7,10,29,12,14,7,6,7,6,18,14,12
7,7,7,11,30,12,14,7,6,7,6,17,14,12
7,7,7,10,30,12,0,7,6,7,6,15,14,12
7,7,8,10,30,12,14,7,6,7,6,14,13,11
7,7,8,9,30,12,14,7,6,7,6,12,12,11
7,7,8,9,30,12,14,7,6,0,6,12,11,10
7,7,8,8,30,12,14,7,6,7,6,12,11,10
7,7,8,0,30,12,14,7,6,7,6,11,11,9
7,7,8,8,30,12,14,7,6,7,6,11,10,9
7,7,8,8,30,12,14,7,6,7,6,10,9,8
7,7,9,7,27,0,14,7,6,7,6,10,9,8
7,7,9,6,24,12,14,7,7,7,6,9,8,7
7,7,9,6,22,12,14,7,7,7,6,9,8,7
7,7,9,6,20,12,14,7,7,7,6,8,7,7
7,7,9,6,17,12,14,7,8,7,6,8,7,8
7,7,9,7,16,12,14,7,8,7,6,8,7,9
7,7,9,8,14,12,14,7,8,7,6,8,7,9
7,7,9,8,13,12,14,7,9,7,6,8,7,9
7,7,9,9,11,12,14,7,9,7,6,8,7,9
7,7,9,9,9,12,14,7,9,7,0,8,8,9
7,7,9,10,10,12,14,7,9,7,6,9,8,9
7,7,9,10,10,12,14,7,8,7,6,8,8,9
7,7,9,11,10,12,14,7,8,7,6,8,8,9
7,7,9,11,13,12,14,7,8,7,6,9,8,8
7,7,9,12,15,12,14,7,7,7,6,9,8,8
7,7,9,12,17,12,14,7,7,7,6,9,8,7
7,7,9,12,17,12,14,7,7,7,6,9,8,7
7,7,9,12,17,12,14,7,6,7,6,8,8,7
7,7,9,12,16,12,14,7,6,7,6,8,7,7
7,7,9,12,16,12,14,7,6,7,6,8,7,7
7,7,9,13,16,12,14,7,6,7,6,8,7,7
7,7,9,14,15,12,14,7,6,7,6,8,7,7
7,7,9,15,15,12,14,7,6,7,6,9,7,7
7,7,9,16,13,12,14,7,6,7,6,8,7,7
7,7,9,17,11,12,14,7,6,7,6,8,7,7
7,7,9,18,9,12,14,7,6,7,6,9,7,7
7,7,9,19,9,12,14,7,0,7,6,9,7,7
7,7,0,20,9,12,14,7,6,7,6,10,7,7
7,7,10,21,9,12,14,7,6,7,6,10,7,7
7,7,10,23,8,12,14,7,6,7,6,11,7,7
7,7,10,22,8,12,14,7,6,7,6,11,7,7
7,0,11,21,8,12,14,7,6,7,6,11,6,7
7,7,11,20,9,12,14,7,6,7,6,11,6,7
7,7,11,19,9,12,14,0,6,7,6,11,6,7
7,7,12,18,10,12,14,7,6,7,6,11,6,7
7,7,12,18,11,12,14,7,6,7,6,11,6,7
7,7,12,17,12,12,14,7,6,7,6,10,6,7
7,7,12,16,13,12,14,7,6,7,6,10,6,7
7,7,12,15,15,12,14,7,6,7,6,9,6,7
7,7,12,14,16,12,14,7,6,7,6,11,6,7
0,7,12,14,18,12,14,7,6,7,6,13,7,7
7,7,12,15,19,12,14,7,6,7,6,14,7,7
7,7,12,15,20,12,14,7,6,7,6,16,7,8
7,7,13,15,21,12,0,7,6,7,6,18,8,10
7,7,13,15,22,12,14,7,6,7,6,20,8,11
7,7,13,15,22,12,14,7,6,7,6,22,9,11
7,7,13,15,0,12,14,7,6,0,6,24,0,12
7,7,13,15,22,12,14,7,6,7,6,24,9,13
7,7,14,15,21,12,14,7,6,7,6,25,9,13
7,7,13,15,21,12,14,7,6,7,6,23,10,14
7,7,13,15,21,12,14,7,6,7,6,21,10,0
7,7,12,15,21,0,14,7,6,7,6,19,10,15
7,7,12,15,21,12,14,7,6,7,6,16,10,14
7,7,12,15,21,12,14,7,6,7,6,14,10,13
7,7,11,15,20,12,14,7,6,7,6,12,10,13
7,7,10,15,20,12,14,7,6,7,6,10,10,13
7,7,10,16,20,12,14,7,6,7,6,9,10,13
7,7,9,16,20,12,14,7,6,7,6,10,10,12
7,7,8,16,20,12,14,7,6,7,6,10,10,12
7,7,8,16,20,12,14,7,6,7,6,11,10,12
7,7,7,16,20,12,14,7,6,7,0,12,10,12
7,7,7,17,20,12,14,7,6,7,6,12,10,12
7,7,6,17,21,12,14,7,6,7,6,13,10,11
7,7,6,17,23,12,14,7,6,7,6,14,10,11
7,7,6,17,24,12,14,7,6,7,6,15,10,11
7,7,6,17,25,12,14,7,6,7,6,15,10,11
7,7,6,15,26,12,14,7,6,7,6,15,10,11
7,7,6,14,25,12,14,7,6,7,6,15,10,11
7,7,7,13,23,12,14,7,6,7,6,15,10,11
7,7,7,12,22,12,14,7,6,7,6,15,11,11
7,7,7,11,20,12,14,7,6,7,6,15,11,10
7,7,7,10,19,12,14,7,6,7,6,15,11,10
7,7,7,9,16,12,14,7,6,7,6,14,11,10
7,7,7,8,13,12,14,7,6,7,6,13,10,10
7,7,7,7,11,12,14,7,6,7,6,12,10,10
7,7,7,7,8,12,14,7,6,7,6,12,10,9
7,7,7,7,6,12,14,7,6,7,6,11,9,9
7,7,6,8,7,12,14,7,0,7,6,11,9,9
7,7,6,8,8,12,14,7,6,7,6,10,9,9
7,7,6,9,8,12,14,7,6,7,6,10,8,9
7,7,6,9,9,12,14,7,6,7,6,9,8,9
7,7,6,10,9,12,14,7,6,7,6,9,8,9
7,0,7,10,10,12,14,7,6,7,6,11,8,9
7,7,8,11,10,12,14,7,6,7,6,11,8,9
7,7,9,11,11,12,14,0,6,7,6,12,8,9
7,7,9,11,12,12,14,7,6,7,6,12,8,9
7,7,10,11,13,12,14,7,6,7,6,13,8,9
7,7,10,11,13,12,14,7,6,7,6,13,8,9
7,7,11,11,13,12,14,7,6,7,6,14,8,9
7,7,11,10,14,12,14,7,6,7,6,14,8,9
7,7,12,10,14,12,14,7,6,7,6,15,9,9
0,7,12,9,15,12,14,7,6,7,6,0,9,9
7,7,11,9,15,12,14,7,6,7,6,15,10,9
7,7,10,10,16,12,14,7,6,7,6,14,10,9
7,7,9,0,17,12,0,7,6,7,6,13,10,9
7,7,9,11,17,12,14,7,6,7,6,12,10,9
7,7,8,12,17,12,14,7,6,7,6,11,10,9
7,7,9,13,17,12,14,7,6,0,6,10,10,10
7,7,10,14,17,12,14,7,6,7,6,10,9,10
7,7,10,15,17,12,14,7,6,7,6,9,9,11
7,7,11,17,17,12,14,7,6,7,6,9,8,11
7,7,12,18,17,12,14,7,6,7,6,9,7,11
7,7,13,19,15,0,14,7,6,7,6,8,7,12
7,7,14,20,14,12,14,7,6,7,6,8,6,12
7,7,15,20,13,12,14,7,6,7,6,9,6,13
7,7,16,20,12,12,14,7,6,7,6,9,6,13
7,7,17,20,11,12,14,7,6,7,6,10,6,12
7,7,17,18,10,12,14,7,6,7,6,10,6,12
7,7,17,17,10,12,14,7,6,7,6,10,0,11
7,7,17,16,9,12,14,7,6,7,6,10,6,11
7,7,17,15,9,12,14,7,6,7,6,10,6,10
7,7,0,14,8,12,14,7,6,7,0,10,6,10
7,7,17,12,9,12,14,7,6,7,6,11,6,9
7,7,17,11,10,12,14,7,6,7,6,11,6,9
7,7,17,10,10,12,14,7,6,7,6,12,6,8
7,7,17,9,11,12,14,7,6,7,6,12,7,8
7,7,17,8,12,12,14,7,6,7,6,12,7,0
7,7,17,8,13,12,14,7,6,7,6,13,7,8
7,7,17,8,13,12,14,7,6,7,6,13,7,8
7,7,17,8,13,12,14,7,6,7,6,14,7,8
7,7,16,9,13,12,14,7,6,7,6,14,7,8
7,7,16,10,13,12,14,7,6,7,6,13,7,8
7,7,15,11,13,12,14,7,6,7,6,13,7,8
7,7,15,11,13,12,14,7,6,7,6,12,7,8
7,7,15,12,13,12,14,7,6,7,6,12,7,8
7,7,14,13,13,12,14,7,6,7,6,11,7,8
7,7,13,13,12,12,14,7,6,7,6,11,7,8
7,7,12,16,12,12,14,7,6,7,6,10,7,8
7,7,11,18,12,12,14,7,0,7,6,10,7,8
7,7,11,20,12,12,14,7,6,7,6,10,7,8
7,7,10,21,12,12,14,7,6,7,6,9,7,8
7,7,10,23,11,12,14,7,6,7,6,9,7,8
7,7,9,24,11,12,14,7,6,7,6,9,7,8
7,0,9,25,12,12,14,7,6,7,6,9,7,8
7,7,8,27,12,12,14,7,6,7,6,10,7,8
7,7,8,28,13,12,14,0,6,7,6,10,7,8
7,7,8,30,13,12,14,7,6,7,6,10,7,8
7,7,8,30,14,12,14,7,6,7,6,10,7,7
7,7,8,30,15,12,14,7,6,7,6,10,7,7
7,7,8,30,16,12,14,7,6,7,6,10,7,7
7,7,8,30,17,12,14,7,6,7,6,10,7,7
7,7,8,28,17,12,14,7,6,7,6,10,7,7
0,7,8,27,18,12,14,7,6,7,6,10,7,6
7,7,9,25,18,12,14,7,6,7,6,10,7,6
7,7,9,24,18,12,14,7,6,7,6,10,7,6
7,7,9,22,19,12,0,7,6,7,6,10,7,6
7,7,9,21,19,12,14,7,7,7,6,10,7,6
7,7,9,19,19,12,14,7,7,7,6,10,8,6
7,7,9,18,0,12,14,7,8,0,6,10,9,6
7,7,9,16,19,12,14,7,9,7,6,10,9,6
7,7,9,15,19,12,14,7,9,7,6,10,10,6
7,7,9,15,19,12,14,7,10,7,6,10,11,6
7,7,10,15,19,12,14,7,10,7,6,10,11,6
7,7,10,15,19,0,14,7,11,7,6,10,12,6
7,7,11,15,18,12,14,7,12,7,6,9,13,7
7,7,11,16,17,12,14,7,12,7,6,9,14,7
7,7,12,16,17,12,14,7,12,7,6,8,14,7
7,7,12,16,17,12,14,7,12,7,6,8,14,7
7,7,13,17,16,12,14,7,12,7,6,8,14,7
7,7,13,17,16,12,14,7,12,7,6,7,14,8
7,7,13,18,15,12,14,7,12,7,6,7,14,8
7,7,13,18,15,12,14,7,12,7,6,6,14,8
7,7,13,18,15,12,14,7,12,7,0,6,15,8
7,7,12,19,14,12,14,7,12,7,6,6,15,8
7,7,12,19,14,12,14,7,12,7,6,6,15,8
7,7,12,21,15,12,14,7,11,7,6,0,16,8
7,7,11,23,16,12,14,7,10,7,6,6,18,8
7,7,11,25,16,12,14,7,10,7,6,6,18,8
7,7,11,25,17,12,14,7,9,7,6,6,18,8
7,7,11,25,17,12,14,7,9,7,6,7,18,8
7,7,10,25,16,12,14,7,8,7,6,8,0,8
7,7,10,24,15,12,14,7,7,7,6,9,19,0
7,7,10,24,15,12,14,7,7,7,6,10,19,8
7,7,10,24,15,12,14,7,6,7,6,12,19,8
7,7,10,24,16,12,14,7,6,7,6,13,19,8
7,7,10,22,15,12,14,7,6,7,6,14,18,7
7,7,10,20,15,12,14,7,6,7,6,15,17,7
7,7,10,18,15,12,14,7,6,7,6,16,17,7
7,7,11,18,15,12,14,7,6,7,6,18,17,7
7,7,11,19,15,12,14,7,6,7,6,17,17,7
7,7,12,20,17,12,14,7,6,7,6,16,16,7
7,7,13,21,18,12,14,7,6,7,6,15,16,7
7,7,14,22,18,12,14,7,6,7,7,14,15,7
7,7,0,23,17,12,14,7,6,7,7,14,15,7
7,0,15,24,17,12,14,7,6,7,7,13,15,7
7,7,16,25,16,12,14,7,6,7,7,12,15,8
7,7,17,26,16,12,14,0,6,7,7,11,15,8
7,7,18,27,15,12,14,7,6,7,8,10,14,8
7,7,18,29,14,12,14,7,6,7,8,10,14,8
7,7,18,29,13,12,14,7,6,7,8,10,13,8
7,7,18,29,11,12,14,7,6,7,8,10,12,8
7,7,19,29,10,12,14,7,0,7,8,10,13,8
7,7,19,29,12,12,14,7,6,7,8,10,12,8
0,7,20,29,14,12,14,7,6,7,8,10,12,8
7,7,20,29,16,12,14,7,6,7,8,10,11,8
7,7,20,29,17,12,14,7,6,7,8,9,11,8
7,7,21,29,18,12,0,7,6,7,8,9,10,8
7,7,21,29,18,12,14,7,6,7,8,8,9,8
7,7,22,29,18,12,14,7,6,7,8,8,9,9
7,7,22,29,18,12,14,7,6,0,9,8,9,9
7,7,20,29,18,12,14,7,6,7,9,7,9,9
7,7,19,29,18,12,14,7,6,7,9,7,9,9
7,7,17,29,16,12,14,7,6,7,9,6,9,9
7,7,16,29,14,12,14,7,6,7,9,6,9,10
7,7,15,30,12,0,14,7,6,7,9,6,9,10
7,7,13,30,11,12,14,7,6,7,9,6,8,10
7,7,12,30,10,12,14,7,6,7,9,6,8,11
7,7,10,30,10,12,14,7,6,7,9,6,8,11
7,7,9,30,10,12,14,7,6,7,9,6,7,12
7,7,8,30,10,12,14,7,6,7,9,6,7,12
7,7,8,0,11,12,14,7,6,7,9,6,7,12
7,7,8,30,11,11,14,7,6,7,9,6,7,12
7,7,9,30,11,11,14,7,6,7,9,6,6,13
7,7,9,30,11,11,14,7,6,7,9,6,6,12
7,7,9,30,11,10,14,7,6,7,9,6,6,11
7,7,9,30,11,10,14,6,6,7,9,6,6,12
7,7,9,30,11,10,14,6,6,7,0,6,6,13
7,7,10,30,11,9,14,6,6,7,8,6,6,13
7,7,10,30,11,9,14,6,6,7,8,6,6,13
7,7,9,31,11,9,14,6,6,7,8,6,6,13
7,7,9,31,11,9,14,6,6,7,8,6,6,12
7,7,9,31,11,9,14,6,6,7,8,6,6,12
7,7,9,31,11,9,14,6,6,7,7,6,7,11
7,7,9,31,11,9,14,6,6,7,7,6,8,12
7,7,9,31,12,9,14,6,6,7,7,6,9,12
7,7,9,31,12,9,14,6,6,7,7,6,9,11
7,7,9,31,12,9,14,6,6,7,7,6,9,10
7,7,9,29,12,9,14,6,6,7,7,7,10,9
7,7,9,27,12,9,14,6,6,7,7,8,10,10
7,7,9,25,12,9,14,6,6,7,7,9,11,12
7,7,8,24,11,9,14,6,6,7,7,10,11,14
7,7,8,22,11,9,14,6,6,7,7,11,12,16
7,7,8,20,10,9,14,6,6,7,6,12,11,17
7,7,8,19,9,9,14,6,6,7,6,13,11,18
7,7,8,17,8,9,14,6,6,7,6,14,11,18
7,0,7,15,8,9,14,6,6,7,6,16,11,19
7,7,7,14,7,9,14,6,6,7,6,17,11,19
7,7,7,14,0,9,14,6,6,7,6,17,10,19
7,7,7,14,7,9,14,0,6,7,6,16,10,18
7,7,7,14,8,9,14,6,6,7,6,16,9,16
7,7,7,14,8,9,14,6,6,7,6,15,9,14
7,7,7,14,9,9,14,6,6,7,6,15,8,12
7,7,7,15,10,9,14,6,0,7,6,14,8,12
7,7,7,16,11,9,14,6,6,7,6,14,7,12
0,7,7,17,11,9,14,6,6,7,6,13,7,11
7,7,8,18,12,9,14,6,6,7,6,12,6,11
7,7,8,18,12,9,14,6,6,7,6,12,6,11
7,7,9,19,12,9,0,6,6,7,7,13,6,11
7,7,9,20,12,9,14,6,6,7,7,14,0,11
7,7,9,21,12,9,14,6,6,7,7,15,6,11
7,7,10,22,12,9,14,6,6,0,7,15,6,10
7,7,10,22,12,9,14,6,6,7,7,15,6,10
7,7,11,22,12,9,14,6,6,7,8,14,6,9
7,7,11,22,12,9,14,6,6,7,8,14,6,0
7,7,11,22,12,9,14,6,6,7,8,14,6,8
7,7,10,21,12,9,14,6,6,7,8,14,6,8
7,7,10,20,12,9,14,6,6,7,8,14,6,7
7,7,10,19,12,9,14,6,6,7,8,15,6,7
7,7,10,18,12,0,14,6,6,7,8,0,6,8
7,7,10,18,12,9,14,6,6,7,8,17,6,8
7,7,10,17,11,9,14,6,6,7,8,20,6,8
7,7,0,16,12,9,14,6,6,7,8,22,6,9
7,7,10,15,13,9,14,6,6,7,8,24,6,9
7,7,10,14,13,8,14,6,6,7,8,25,6,10
7,7,10,12,13,8,14,6,6,7,8,27,6,10
7,7,9,12,12,8,14,6,6,7,8,29,6,10
7,7,9,12,13,8,14,6,6,7,8,29,6,11
7,7,9,11,13,8,14,6,6,7,8,28,6,10
7,7,8,11,14,7,14,6,6,7,8,26,6,10
7,7,8,10,14,7,14,6,6,7,8,23,6,11
7,7,8,9,15,7,14,6,6,7,8,20,6,13
7,7,7,9,14,7,14,6,6,7,0,20,6,13
7,7,7,8,13,7,14,6,6,7,8,19,6,13
7,7,7,8,13,7,14,6,6,7,8,17,6,13
7,7,7,8,15,7,14,6,6,7,8,15,6,14
7,7,7,7,16,7,14,6,6,7,8,13,6,14
7,7,7,7,18,7,14,6,6,7,8,12,6,14
7,7,7,7,20,7,14,6,6,7,8,10,6,15
7,7,8,7,21,7,14,6,6,7,8,10,6,15
7,7,9,7,22,7,14,6,6,7,8,11,6,14
7,7,10,7,23,7,14,6,6,7,8,11,6,13
7,7,11,7,22,7,14,6,6,7,8,10,6,13
7,7,13,7,21,7,14,6,6,7,8,8,6,13
7,7,14,7,20,7,14,6,6,7,8,9,6,13
7,7,15,7,18,7,14,6,6,7,8,9,6,13
7,7,16,8,16,7,14,6,6,7,8,9,6,12
7,0,17,8,14,7,14,6,6,7,8,9,6,12
7,7,19,9,11,7,14,6,6,7,8,9,6,11
7,7,19,9,9,7,14,6,6,7,8,9,6,11
7,7,19,9,7,7,14,0,6,7,8,12,6,11
7,7,19,10,8,7,14,6,6,7,8,14,6,10
7,7,19,10,10,7,14,6,6,7,8,17,6,10
7,7,19,11,13,7,14,6,6,7,8,17,6,10
7,7,19,11,16,7,14,6,0,7,8,17,6,10
7,7,19,11,19,7,14,6,6,7,8,18,6,10
0,7,17,11,22,7,14,6,6,7,8,19,6,10
7,7,16,11,25,7,14,6,6,7,8,19,6,10
7,7,15,11,28,7,14,6,6,7,8,19,6,11
7,7,13,0,31,7,0,6,6,7,8,19,6,10
7,7,12,11,34,7,14,6,6,7,8,17,0,10
7,7,11,11,35,7,14,6,6,7,8,16,6,10
7,7,9,12,36,7,14,6,6,0,8,15,6,9
7,7,8,12,36,7,14,6,6,7,8,17,6,9
7,7,7,13,36,7,14,6,6,7,8,20,6,8
7,7,6,13,36,7,14,6,6,7,8,21,6,7
7,7,6,13,35,7,14,6,6,7,8,22,6,7
7,7,6,14,35,7,14,6,6,7,8,22,6,6
7,7,6,14,35,7,14,6,6,7,8,22,6,6
7,7,7,15,34,7,14,6,6,7,8,22,6,6
